Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,pkt_ttl_mean,pkt_ttl_std,pkt_ttl_min,pkt_ttl_max,pkt_win_mean,pkt_win_std,pkt_win_min,pkt_win_max,pkt_payload_min,pkt_payload_max,pkt_payload_var,pkt_payload_skew,pkt_payload_kurtosis,pkt_payload_nonzero_ratio,pkt_framelen_mean,pkt_framelen_std,frag_more_flag_present,frag_dont_flag_present,frag_max_offset,retransmission_count,syn_packet_count,non_tcp_udp_packet_count,subflow_count_raw,packet_count,flow_start_epoch,flag_true_fin,flag_true_syn,flag_true_rst,flag_true_psh,flag_true_ack,flag_true_urg,flag_true_cwr,flag_true_ece,timestamp_window,port_scan_entropy,unique_dst_ports_per_src,port_scan_max_sequential_run,port_scan_sequential_ratio,source_file,profile,t_min,Label
192.168.10.3-192.168.10.16-53-19226-17,192.168.10.16,19226,192.168.10.3,53,17,05/07/2017 08:49:29,29388,2,2,68.0,484.0,34.0,34.0,34.0,0.0,242.0,242.0,242.0,0.0,18783.17680685994,136.10997686130392,9796.0,16962.839650247242,29383.0,1.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16.0,16.0,68.05498843065196,68.05498843065196,34.0,242.0,117.2,113.92629196107455,12979.2,0,0,0,0,0,0,0,0,1,146.5,34.0,242.0,16.0,0,0,0,0,0,0,0,22.0,0,161.0,-1.0,-1.0,1,8.0,29388.0,0.0,29388.0,29388.0,0.0,0.0,0.0,0.0,96.0,36.95041722813605,64.0,128.0,0.0,0.0,0.0,0.0,34.0,242.0,14421.333333333334,0.0,-2.0,1.0,180.0,120.08885599144216,False,True,0,0,0,0,3,4,1499255369.805682,0,0,0,0,0,0,0,0,299851073,0.7258505305616465,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-23.194.181.198-45210-443-6,23.194.181.198,443,192.168.10.16,45210,6,05/07/2017 08:49:29,13319,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.897858344878397,0.0,0.0,0.0,0.0,2327.502064719574,225.2421352954426,6659.5,9413.712577936509,13316.0,3.0,13319.0,6659.5,9413.712577936509,13316.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96.0,0.0,225.2421352954426,0.0,0.0,31.0,7.75,15.5,240.25,0,1,0,0,3,1,0,0,0,10.333333333333334,10.333333333333334,0.0,96.0,0,0,0,0,0,0,1,15.0,0,0.0,1006.0,-1.0,1,32.0,13319.0,0.0,13319.0,13319.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,54.0,1006.0,0.0,1006.0,1006.0,0.0,31.0,320.33333333333337,0.7071067811865474,0.0,0.3333333333333333,76.33333333333333,17.8978583448784,False,True,0,0,0,0,2,3,1499255369.560521,1,0,0,1,3,0,0,0,299851073,2.5218479673417376,8,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.1-192.168.10.3-53-60231-17,192.168.10.3,60231,192.168.10.1,53,17,05/07/2017 08:49:29,59580,1,1,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,1980.53037932192,33.56831151393085,59580.0,0.0,59580.0,59580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.0,8.0,16.784155756965426,16.784155756965426,51.0,67.0,56.333333333333336,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,8.0,0,0,0,0,0,0,1,51.0,1,67.0,-1.0,-1.0,0,8.0,59580.0,0.0,59580.0,59580.0,0.0,0.0,0.0,0.0,191.5,89.80256121069154,128.0,255.0,0.0,0.0,0.0,0.0,51.0,67.0,128.0,0.0,0.0,1.0,101.0,11.31370849898476,False,False,0,0,0,0,1,2,1499255369.78919,0,0,0,0,0,0,0,0,299851073,5.149871068453972,77,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.1-192.168.10.3-53-62045-17,192.168.10.3,62045,192.168.10.1,53,17,05/07/2017 08:49:29,104939882,2,2,157.0,367.0,99.0,58.0,78.5,28.991378028648448,186.0,181.0,183.5,3.5355339059327378,4.9933351363974285,0.038117062109904,34979960.66666667,60530812.76410937,104874913.0,506.0,104875419.0,104875419.0,0.0,104875419.0,104875419.0,104939376.0,104939376.0,0.0,104939376.0,104939376.0,0,0,0,0,16.0,16.0,0.019058531054952,0.019058531054952,58.0,186.0,124.6,56.34092650995367,3174.3,0,0,0,0,0,0,0,0,1,155.75,78.5,183.5,16.0,0,0,0,0,0,0,0,52.0,0,122.0,-1.0,-1.0,1,8.0,32484.5,45224.42840434802,64463.0,506.0,104874913.0,0.0,104874913.0,104874913.0,191.5,73.32348418708247,128.0,255.0,0.0,0.0,0.0,0.0,58.0,186.0,3959.3333333333335,-0.2014772011503232,-1.7285156287100367,1.0,173.0,62.92323365286731,False,False,0,0,0,0,3,4,1499255369.110325,0,0,0,0,0,0,0,0,299851073,5.149871068453972,77,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-50.63.243.230-48126-80-6,192.168.10.16,48126,50.63.243.230,80,6,05/07/2017 08:49:29,66334,3,4,428.0,2266.0,428.0,0.0,142.66666666666666,247.10591521315985,2266.0,0.0,566.5,1133.0,40612.65715922453,105.52657762233544,11055.666666666666,16728.282657423824,32809.0,4.0,32746.0,16373.0,22876.318584947185,32549.0,197.0,33846.0,11282.0,18870.30150792509,33067.0,4.0,1,0,0,0,104.0,136.0,45.22567612385805,60.3009014984774,0.0,2266.0,336.75,793.7915793384125,630105.0714285712,0,2,0,2,6,1,0,0,1,384.8571428571428,142.66666666666666,566.5,104.0,0,0,0,0,0,0,0,71.0,0,377.0,29200.0,237.0,1,32.0,66334.0,0.0,66334.0,66334.0,0.0,0.0,0.0,0.0,56.57142857142857,6.948792289723033,51.0,64.0,8475.571428571428,14075.675304784289,229.0,29200.0,0.0,2266.0,713522.4761904763,1.9031675247155853,1.824531060987,0.2857142857142857,453.1428571428571,843.4957871010042,False,True,0,0,2,0,6,7,1499255369.588998,1,2,0,2,6,0,0,0,299851073,0.7258505305616465,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-23.194.181.198-45214-443-6,23.194.181.198,443,192.168.10.16,45214,6,05/07/2017 08:49:29,9871,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.897858344878397,0.0,0.0,0.0,0.0,3140.51261270388,303.9205754229561,4935.5,6975.608396405291,9868.0,3.0,9871.0,4935.5,6975.608396405291,9868.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96.0,0.0,303.9205754229561,0.0,0.0,31.0,7.75,15.5,240.25,0,1,0,0,3,1,0,0,0,10.333333333333334,10.333333333333334,0.0,96.0,0,0,0,0,0,0,1,15.0,0,0.0,1006.0,-1.0,1,32.0,9871.0,0.0,9871.0,9871.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,54.0,1006.0,0.0,1006.0,1006.0,0.0,31.0,320.33333333333337,0.7071067811865474,0.0,0.3333333333333333,76.33333333333333,17.8978583448784,False,True,0,0,0,0,2,3,1499255369.565126,1,0,0,1,3,0,0,0,299851073,2.5218479673417376,8,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.1-192.168.10.3-53-62124-17,192.168.10.3,62124,192.168.10.1,53,17,05/07/2017 08:49:29,84881,1,1,42.0,200.0,42.0,42.0,42.0,0.0,200.0,200.0,200.0,0.0,2851.0502939409294,23.56239912347875,84881.0,0.0,84881.0,84881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.0,8.0,11.781199561739376,11.781199561739376,42.0,200.0,94.66666666666666,91.22134253196089,8321.333333333334,0,0,0,0,0,0,0,0,1,142.0,42.0,200.0,8.0,0,0,0,0,0,0,1,42.0,1,200.0,-1.0,-1.0,0,8.0,84881.0,0.0,84881.0,84881.0,0.0,0.0,0.0,0.0,191.5,89.80256121069154,128.0,255.0,0.0,0.0,0.0,0.0,42.0,200.0,12482.0,0.0,0.0,1.0,163.0,111.72287142747452,False,False,0,0,0,0,1,2,1499255369.022129,0,0,0,0,0,0,0,0,299851073,5.149871068453972,77,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-23.45.197.201-40904-443-6,192.168.10.16,40904,23.45.197.201,443,6,05/07/2017 08:49:29,5333095,9,6,347.0,3927.0,190.0,0.0,38.55555555555556,70.31911388646601,1448.0,0.0,654.5,678.8625044882064,801.410813045708,2.8126256892104866,380935.3571428572,1348186.0445605367,5064134.0,5.0,5333095.0,666636.8750000001,1777280.168105061,5064134.0,48.0,164823.0,32964.6,43772.86498848345,92354.0,48.0,3,0,0,0,296.0,200.0,1.687575413526292,1.1250502756841947,0.0,1448.0,267.125,502.37686716912697,252382.51666666663,0,5,0,2,14,1,0,0,0,284.93333333333334,38.55555555555556,654.5,296.0,0,0,0,0,0,0,0,24.0,0,280.0,29200.0,939.0,3,32.0,134480.5,190116.2647237211,268913.0,48.0,5064134.0,0.0,5064134.0,5064134.0,59.6,5.57801808120821,53.0,64.0,4337.533333333333,10050.356041075407,229.0,29200.0,0.0,1448.0,264973.20952380955,1.663217838765548,1.122310009645541,0.4666666666666667,352.0,514.1301947394815,False,True,0,1,2,0,14,15,1499255369.871154,1,2,0,5,14,0,0,0,299851073,0.7258505305616465,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-216.58.219.206-37042-80-6,192.168.10.16,37042,216.58.219.206,80,6,05/07/2017 08:49:29,5772934,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6928885727777244,1924311.3333333333,3300875.455388515,5735774.0,59.0,5772934.0,2886467.0,4029528.602764596,5735774.0,37160.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104.0,40.0,0.5196664295832933,0.1732221431944311,0.0,0.0,0.0,0.0,0.0,0,0,0,2,3,1,0,0,0,0.0,0.0,0.0,104.0,0,0,0,0,0,0,1,0.0,0,0.0,29200.0,42408.0,0,32.0,37160.0,0.0,37160.0,37160.0,5735774.0,0.0,5735774.0,5735774.0,61.25,5.499999999999999,53.0,64.0,18016.5,21235.24002689868,229.0,42408.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.618802153517004,False,True,0,0,2,0,3,4,1499255369.432204,1,2,0,0,3,0,0,0,299851073,0.7258505305616465,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-23.45.197.201-40906-443-6,192.168.10.16,40906,23.45.197.201,443,6,05/07/2017 08:49:29,115340793,22,17,792.0,4323.0,445.0,0.0,35.99999999999999,102.92160678330448,2896.0,0.0,254.2941176470588,712.6273364025795,44.34684266476302,0.3381284191448206,3035284.0263157906,4620245.666754028,10179005.0,24.0,115340793.0,5492418.714285715,5095728.203027298,10240008.0,24.0,112557715.0,7034857.1875,4861751.999965708,10244114.0,194.0,4,0,0,0,712.0,552.0,0.1907391082355398,0.1473893109092808,0.0,2896.0,127.875,475.59944294353954,226194.83012820515,0,7,0,2,38,1,0,0,0,131.15384615384616,36.0,254.2941176470588,712.0,0,0,0,0,0,0,0,20.0,0,113.0,29200.0,972.0,4,32.0,310992.9166666667,782606.5078480267,2783988.0,60981.0,10146261.63636364,70967.56141262324,10179005.0,10002615.0,59.20512820512821,5.525917343132352,53.0,64.0,2059.74358974359,6372.066708929681,229.0,29200.0,0.0,2896.0,231705.975708502,5.115303612102735,26.50357612839402,0.2051282051282051,197.56410256410257,481.2470530256616,False,True,0,0,2,0,38,39,1499255369.871225,1,2,0,7,38,0,0,0,299851073,0.7258505305616465,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-52.216.224.232-51672-443-6,192.168.10.16,51672,52.216.224.232,443,6,05/07/2017 08:49:29,6848043,15,12,645.0,3485.0,321.0,0.0,43.0,96.5053662460576,1432.0,0.0,290.4166666666667,476.4526988510237,603.0920074538084,3.942732252119328,263386.26923076925,1181204.542170324,6028959.0,1.0,6848043.0,489145.92857142864,1601371.3860120242,6029120.0,1.0,6796452.0,617859.2727272727,1804214.5122945933,6029023.0,3.0,3,0,0,0,320.0,252.0,2.1904068067329603,1.752325445386368,0.0,1432.0,147.49999999999997,336.547118488575,113263.96296296292,0,12,0,2,26,1,0,0,0,152.96296296296296,43.0,290.4166666666667,320.0,0,0,0,0,0,0,0,24.0,0,134.0,29200.0,66.0,3,20.0,409542.0,578950.7481642977,818922.0,162.0,6028959.0,0.0,6028959.0,6028959.0,133.33333333333334,86.83140162229508,44.0,236.0,2334.851851851852,7744.12444126664,62.0,29200.0,0.0,1432.0,116752.49857549855,2.82014616979882,7.11252418903528,0.4814814814814814,210.8148148148148,339.92782458328696,False,True,0,0,2,0,26,27,1499255369.3758,1,2,0,12,26,0,0,0,299851073,0.7258505305616465,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.1-192.168.10.3-53-61104-17,192.168.10.3,61104,192.168.10.1,53,17,05/07/2017 08:49:29,47787,1,1,46.0,151.0,46.0,46.0,46.0,0.0,151.0,151.0,151.0,0.0,4122.460083286249,41.85238663234771,47787.0,0.0,47787.0,47787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.0,8.0,20.92619331617385,20.92619331617385,46.0,151.0,81.0,60.6217782649107,3675.0,0,0,0,0,0,0,0,0,1,121.5,46.0,151.0,8.0,0,0,0,0,0,0,1,46.0,1,151.0,-1.0,-1.0,0,8.0,47787.0,0.0,47787.0,47787.0,0.0,0.0,0.0,0.0,191.5,89.80256121069154,128.0,255.0,0.0,0.0,0.0,0.0,46.0,151.0,5512.5,0.0,0.0,1.0,140.5,74.24621202458749,False,False,0,0,0,0,1,2,1499255369.007048,0,0,0,0,0,0,0,0,299851073,5.149871068453972,77,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.3-192.168.10.16-53-27998-17,192.168.10.16,27998,192.168.10.3,53,17,05/07/2017 08:49:30,103592,2,2,60.0,344.0,30.0,30.0,30.0,0.0,172.0,172.0,172.0,0.0,3899.915051355317,38.61302031044868,34530.66666666667,59804.53897768408,103587.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,16.0,16.0,19.30651015522434,19.30651015522434,30.0,172.0,86.8,77.77660316573359,6049.200000000001,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,16.0,0,0,0,0,0,0,0,20.0,0,114.0,-1.0,-1.0,1,8.0,103592.0,0.0,103592.0,103592.0,0.0,0.0,0.0,0.0,96.0,36.95041722813605,64.0,128.0,0.0,0.0,0.0,0.0,30.0,172.0,6721.333333333333,0.0,-2.0,1.0,143.0,81.98373822492685,False,True,0,0,0,0,3,4,1499255370.137812,0,0,0,0,0,0,0,0,299851074,0.8953683591931947,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
157.240.18.35-192.168.10.16-443-48718-6,157.240.18.35,443,192.168.10.16,48718,6,05/07/2017 08:49:30,9320,6,5,454.0,0.0,258.0,0.0,75.66666666666666,93.0519568126682,0.0,0.0,0.0,0.0,48712.44635193133,1180.2575107296136,932.0,2848.9304815823234,9039.0,1.0,9320.0,1864.0,4049.358529446362,9106.0,1.0,9137.0,2284.25,4533.220884022015,9084.0,1.0,5,0,0,0,192.0,100.0,643.7768240343347,536.4806866952789,0.0,258.0,59.33333333333334,96.278321295685,9269.515151515152,5,5,0,0,6,1,0,0,0,64.72727272727273,75.66666666666667,0.0,192.0,0,0,0,0,0,0,0,45.0,0,0.0,114.0,0.0,4,32.0,9320.0,0.0,9320.0,9320.0,0.0,0.0,0.0,0.0,74.36363636363636,9.922426389474776,64.0,83.0,63.63636363636365,60.94468430843288,0.0,118.0,0.0,258.0,5890.818181818181,2.277878562297341,4.056639379255002,0.4545454545454545,104.54545454545452,78.41092224475317,False,True,0,0,0,0,10,11,1499255370.877608,1,0,5,5,6,0,0,0,299851074,1.9881327067591732,4,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-72.21.91.29-51170-80-6,192.168.10.16,51170,72.21.91.29,80,6,05/07/2017 08:49:30,117102410,21,17,1748.0,3184.0,437.0,0.0,83.23809523809526,175.837397831606,796.0,0.0,187.2941176470588,348.0409036136921,42.11698119620254,0.3245022882108062,3164929.999999999,4684074.822526631,10216282.0,5.0,117077716.0,5853885.8,5027010.099664522,10240036.0,2330.0,117076898.0,7317306.125,4542653.534842264,10242759.0,1244.0,4,0,0,0,680.0,552.0,0.1793302119059718,0.1451720763048343,0.0,796.0,126.46153846153842,265.3017989656553,70385.04453441295,0,8,0,2,37,0,0,0,0,129.78947368421052,83.23809523809524,187.2941176470588,680.0,0,0,0,0,0,0,0,47.0,0,86.0,29200.0,292.0,4,32.0,394834.75,1282519.2487938534,4467379.0,23701.0,10214944.818181818,1879.6212819705363,10216282.0,10210322.0,59.526315789473685,5.038966228735667,54.0,64.0,2755.263157894737,11462.948822735798,229.0,65535.0,0.0,796.0,71843.73826458037,1.7539538220831723,1.474871334279631,0.2105263157894736,196.2105263157895,267.8334655930947,False,True,0,1,2,0,37,38,1499255370.98232,0,2,0,8,37,0,0,0,299851074,0.8953683591931947,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
157.240.18.35-192.168.10.16-443-48722-6,192.168.10.16,48722,157.240.18.35,443,6,05/07/2017 08:49:30,141506,12,9,906.0,4126.0,309.0,0.0,75.5,100.58601023276276,2090.0,0.0,458.4444444444445,754.5906358932489,35560.32959733156,148.40360126072397,7075.3,13832.402794278292,43890.0,0.0,141506.0,12864.181818181816,17198.893533121147,44535.0,23.0,104162.0,13020.249999999998,23703.05856544979,54665.0,1.0,7,0,0,0,392.0,296.0,84.80205786327082,63.60154339745311,0.0,2090.0,228.72727272727275,510.6269891789134,260739.92207792212,0,13,0,2,20,1,0,0,0,239.6190476190476,75.5,458.44444444444446,392.0,0,0,0,0,0,0,0,45.0,0,206.0,29200.0,122.0,7,32.0,141506.0,0.0,141506.0,141506.0,0.0,0.0,0.0,0.0,72.14285714285714,9.634758503905092,64.0,83.0,2916.619047619047,8534.609290859133,114.0,29200.0,0.0,2090.0,271036.54761904763,2.813085919654444,6.687864368684254,0.6666666666666666,306.3809523809524,520.2489285131182,False,True,0,1,2,0,20,21,1499255370.738563,1,2,0,13,20,0,0,0,299851074,0.8953683591931947,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-50.63.243.230-48192-80-6,192.168.10.16,48192,50.63.243.230,80,6,05/07/2017 08:49:30,67179,3,4,429.0,2267.0,429.0,0.0,143.0,247.68326548234944,2267.0,0.0,566.75,1133.5,40131.58874052904,104.19922892570597,11196.5,16768.08781883015,32886.0,4.0,33336.0,16668.0,22979.55617500042,32917.0,419.0,34293.0,11431.0,18895.225825588856,33241.0,4.0,1,0,0,0,104.0,136.0,44.65681239673112,59.542416528974826,0.0,2267.0,337.0,794.1552565012533,630682.5714285715,0,2,0,2,6,1,0,0,1,385.1428571428572,143.0,566.75,104.0,0,0,0,0,0,0,0,71.0,0,377.0,29200.0,235.0,1,32.0,67179.0,0.0,67179.0,67179.0,0.0,0.0,0.0,0.0,56.57142857142857,6.948792289723033,51.0,64.0,8474.714285714286,14076.260638799942,229.0,29200.0,0.0,2267.0,714164.1428571427,1.9026775716909337,1.823244928035825,0.2857142857142857,453.4285714285714,843.8751600291869,False,True,0,0,2,0,6,7,1499255370.640461,1,2,0,2,6,0,0,0,299851074,0.8953683591931947,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
172.217.11.2-192.168.10.16-443-36544-6,192.168.10.16,36544,172.217.11.2,443,6,05/07/2017 08:49:30,326220,11,7,534.0,4004.0,201.0,0.0,48.54545454545455,72.64483964654838,2135.0,0.0,572.0,855.0001949317517,13910.85770339035,55.17748758506529,19189.41176470588,19460.55122246934,53355.0,2.0,326220.0,32622.0,27369.18929096082,85556.0,16.0,230866.0,38477.66666666667,35884.6882147061,72159.0,2.0,5,0,0,0,372.0,232.0,33.71957574642879,21.4579118386365,0.0,2135.0,238.8421052631579,561.3114864273861,315070.5847953216,0,9,0,2,17,1,0,0,0,252.11111111111111,48.54545454545455,572.0,372.0,0,0,0,0,0,0,0,31.0,0,235.0,29200.0,340.0,5,32.0,326220.0,0.0,326220.0,326220.0,0.0,0.0,0.0,0.0,59.333333333333336,6.019575908454603,52.0,64.0,4250.555555555555,11700.653748564262,229.0,42408.0,0.0,2135.0,330062.1045751634,2.584108591565907,5.2648510467363785,0.5555555555555556,319.66666666666663,573.7987964639952,False,True,0,2,2,0,17,18,1499255370.340131,1,2,0,9,17,0,0,0,299851074,0.8953683591931947,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.1-192.168.10.3-53-61765-17,192.168.10.3,61765,192.168.10.1,53,17,05/07/2017 08:49:30,49801,1,1,53.0,113.0,53.0,53.0,53.0,0.0,113.0,113.0,113.0,0.0,3333.266400273087,40.15983614786852,49801.0,0.0,49801.0,49801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.0,8.0,20.07991807393426,20.07991807393426,53.0,113.0,73.0,34.64101615137755,1200.0,0,0,0,0,0,0,0,0,1,109.5,53.0,113.0,8.0,0,0,0,0,0,0,1,53.0,1,113.0,-1.0,-1.0,0,8.0,49801.0,0.0,49801.0,49801.0,0.0,0.0,0.0,0.0,191.5,89.80256121069154,128.0,255.0,0.0,0.0,0.0,0.0,53.0,113.0,1800.0,0.0,0.0,1.0,125.0,42.42640687119285,False,False,0,0,0,0,1,2,1499255370.190659,0,0,0,0,0,0,0,0,299851074,5.50955761616577,75,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-199.96.57.6-45696-443-6,192.168.10.16,45696,199.96.57.6,443,6,05/07/2017 08:49:30,14479,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.19662960149185,7239.5,10233.956444112902,14476.0,3.0,14479.0,7239.5,10233.956444112902,14476.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96.0,0.0,207.19662960149185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,96.0,0,0,0,0,0,0,1,0.0,0,0.0,339.0,-1.0,0,32.0,14479.0,0.0,14479.0,14479.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,339.0,0.0,339.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,2,3,1499255370.495687,1,0,0,0,3,0,0,0,299851074,0.8953683591931947,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
172.217.12.206-192.168.10.16-443-55440-6,172.217.12.206,443,192.168.10.16,55440,6,05/07/2017 08:49:30,8227,3,1,38.0,0.0,38.0,0.0,12.666666666666668,21.93931022920578,0.0,0.0,0.0,0.0,4618.937644341801,486.20396256229486,2742.333333333333,4713.521966993824,8185.0,3.0,8227.0,4113.5,5813.124848134607,8224.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96.0,20.0,364.6529719217212,121.55099064057372,0.0,38.0,7.6,16.994116628998402,288.8,1,1,0,0,3,1,0,0,0,9.5,12.666666666666666,0.0,96.0,0,0,0,0,0,0,1,12.0,0,0.0,349.0,0.0,1,32.0,8227.0,0.0,8227.0,8227.0,0.0,0.0,0.0,0.0,55.0,6.0,52.0,64.0,261.75,174.5,0.0,349.0,0.0,38.0,361.0,1.1547005383792517,-0.6666666666666665,0.25,74.0,20.19900987672416,False,True,0,0,0,0,3,4,1499255370.421467,1,0,1,1,3,0,0,0,299851074,0.4162348023872831,2,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
192.168.10.16-54.241.242.218-43268-443-6,192.168.10.16,43268,54.241.242.218,443,6,05/07/2017 08:49:30,819728,51,71,762.0,112428.0,445.0,0.0,14.941176470588225,69.13708462604014,2896.0,0.0,1583.4929577464789,600.8480167524999,138082.38830441318,148.8298557570316,6774.611570247935,21981.786397065152,93188.0,0.0,819536.0,16390.72,34765.7431001806,128968.0,1.0,726540.0,10379.14285714286,34849.57183829708,183149.0,3.0,3,0,0,0,1640.0,2280.0,62.21575937384108,86.61409638319051,0.0,2896.0,920.2439024390244,902.5837442774086,814657.4154338265,0,11,0,2,121,1,0,0,1,927.7868852459015,14.941176470588236,1583.4929577464789,1640.0,0,0,0,0,0,0,0,6.0,0,929.0,29200.0,157.0,3,32.0,819728.0,0.0,819728.0,819728.0,0.0,0.0,0.0,0.0,55.270491803278674,7.429043836060874,49.0,64.0,824.1721311475411,3063.345736667249,149.0,29200.0,0.0,2896.0,814334.0037935241,0.4708712245148055,-0.6258734624477902,0.5901639344262295,993.9180327868852,902.2691833240584,False,True,0,13,2,0,121,122,1499255370.326499,1,2,0,11,121,0,0,0,299851074,0.8953683591931947,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499244540,BENIGN
