Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,pkt_ttl_mean,pkt_ttl_std,pkt_ttl_min,pkt_ttl_max,pkt_win_mean,pkt_win_std,pkt_win_min,pkt_win_max,pkt_payload_min,pkt_payload_max,pkt_payload_var,pkt_payload_skew,pkt_payload_kurtosis,pkt_payload_nonzero_ratio,pkt_framelen_mean,pkt_framelen_std,frag_more_flag_present,frag_dont_flag_present,frag_max_offset,retransmission_count,syn_packet_count,non_tcp_udp_packet_count,subflow_count_raw,packet_count,flow_start_epoch,flag_true_fin,flag_true_syn,flag_true_rst,flag_true_psh,flag_true_ack,flag_true_urg,flag_true_cwr,flag_true_ece,timestamp_window,port_scan_entropy,unique_dst_ports_per_src,port_scan_max_sequential_run,port_scan_sequential_ratio,source_file,profile,t_min,Label
172.16.0.1-192.168.10.50-37868-80-6,172.16.0.1,37868,192.168.10.50,80,6,05/07/2017 10:48:42,98818679,8,6,361.0,11595.0,361.0,0.0,45.125,127.63277400417182,5792.0,0.0,1932.5,2181.008184303764,120.9892716740324,0.1416736202272042,7601436.846153846,27362188.868688785,98668217.0,0.0,98679240.0,14097034.285714284,37292386.43865365,98668217.0,0.0,149417.0,29883.4,61221.4630035905,139131.0,39.0,1,0,0,0,252.0,200.0,0.0809563544155452,0.0607172658116589,0.0,5792.0,797.0666666666666,1621.1088121876276,2627993.7809523805,2,2,0,2,12,1,0,0,0,854.0,45.125,1932.5,252.0,0,0,0,0,0,0,0,27.0,0,891.0,251.0,235.0,1,20.0,75231.0,104979.9011620796,149463.0,999.0,98668217.0,0.0,98668217.0,98668217.0,62.85714285714286,1.0271051820261905,62.0,64.0,4358.857142857142,10473.748332467614,0.0,29200.0,0.0,5792.0,2777786.0000000005,2.1338354553780823,3.628765287687485,0.3571428571428571,920.7142857142856,1666.2785540779848,False,True,0,0,2,0,13,14,1499262522.088235,1,2,2,2,12,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-37650-80-6,172.16.0.1,37650,192.168.10.50,80,6,05/07/2017 10:48:42,97975754,7,6,413.0,11595.0,413.0,0.0,59.0,156.09932735281083,5792.0,0.0,1932.5,2181.008184303764,122.56093482067004,0.1326858887965281,8164646.166666666,28235170.91059028,97823264.0,0.0,97834250.0,16305708.333333332,39935283.48476747,97823264.0,0.0,151462.0,30292.4,62122.23091052027,141154.0,47.0,1,0,0,0,232.0,200.0,0.0714462478135151,0.061239640983013,0.0,5792.0,857.7142857142858,1665.5434977379434,2774035.1428571427,1,2,0,2,12,1,0,0,0,923.6923076923076,59.0,1932.5,232.0,0,0,0,0,0,0,0,34.0,0,966.0,251.0,235.0,1,32.0,76245.0,106435.1269177615,151506.0,984.0,97823264.0,0.0,97823264.0,97823264.0,62.92307692307693,1.0377490433255416,62.0,64.0,4697.538461538463,10821.463768943837,229.0,29200.0,0.0,5792.0,2939182.7307692305,2.014496974551573,3.0948638521333995,0.3846153846153846,990.9230769230768,1713.6885880821744,False,True,0,0,2,0,12,13,1499262522.814207,1,2,1,2,12,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-36548-80-6,172.16.0.1,36548,192.168.10.50,80,6,05/07/2017 10:48:42,99174015,7,7,658.0,11595.0,329.0,0.0,94.0,160.5355620000337,4344.0,0.0,1656.428571428571,1547.737688492773,123.5505086690299,0.1411660100682623,7628770.384615385,27397901.62111489,98814234.0,3.0,99039192.0,16506532.0,40322461.07017668,98814234.0,3.0,358785.0,59797.50000000001,96715.22337822522,224057.0,17.0,2,0,0,0,232.0,232.0,0.0705830050341311,0.0705830050341311,0.0,4344.0,816.8666666666667,1303.474908885951,1699046.838095238,1,3,0,2,13,1,0,0,1,875.2142857142857,94.0,1656.428571428571,232.0,0,0,0,0,0,0,0,50.0,0,891.0,251.0,235.0,2,32.0,179890.5,253020.4839780764,358803.0,978.0,98814234.0,0.0,98814234.0,98814234.0,63.0,1.0377490433255412,62.0,64.0,4364.285714285714,10471.171592876915,229.0,29200.0,0.0,4344.0,1774747.8736263737,1.537782796684292,1.367836998346517,0.5,942.357142857143,1331.390979224525,False,True,0,1,2,0,13,14,1499262522.376243,1,2,1,3,13,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-37630-80-6,172.16.0.1,37630,192.168.10.50,80,6,05/07/2017 10:48:42,98598891,9,7,306.0,11595.0,306.0,0.0,34.0,102.0,5792.0,0.0,1656.428571428571,1947.6382156467405,120.70115474219683,0.1622736304407318,6573259.4,25416193.425889067,98447230.0,1.0,98459228.0,12307403.500000002,34805746.10479574,98447230.0,1.0,148613.0,24768.83333333333,56114.228411042655,139079.0,46.0,1,0,0,0,284.0,232.0,0.0912789171229116,0.0709947133178201,0.0,5792.0,700.0588235294117,1451.9016181627217,2108018.3088235296,2,2,0,2,14,1,0,0,0,743.8125,34.0,1656.428571428571,284.0,0,0,0,0,0,0,0,20.0,0,773.0,274.0,235.0,1,20.0,75830.5,103006.36613578792,148667.0,2994.0,98447230.0,0.0,98447230.0,98447230.0,62.87500000000001,1.024695076595959,62.0,64.0,3861.4375,9844.85192012387,0.0,29200.0,0.0,5792.0,2213838.6958333333,2.630893032843717,6.482406011017847,0.375,810.4375000000001,1487.5676329162316,False,True,0,0,2,0,15,16,1499262522.178228,1,2,2,2,14,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-37728-80-6,172.16.0.1,37728,192.168.10.50,80,6,05/07/2017 10:48:42,97980891,5,7,305.0,11595.0,305.0,0.0,61.0,136.40014662748715,5792.0,0.0,1656.428571428571,2120.732252245504,121.45225337867156,0.1224728605499209,8907353.727272727,29491718.237289365,97828142.0,2.0,97841249.0,24460312.25,48911886.73203432,97828142.0,2.0,97980882.0,16330147.0,39926782.08616909,97830273.0,47.0,1,0,0,0,144.0,232.0,0.051030358562467,0.0714425019874538,0.0,5792.0,915.3846153846154,1717.3445848393162,2949272.4230769235,2,2,0,2,9,1,0,0,1,991.6666666666666,61.0,1656.428571428571,144.0,0,0,0,0,0,0,0,27.0,0,1054.0,0.0,235.0,1,20.0,76374.5,105027.27731641907,150640.0,2109.0,97828142.0,0.0,97828142.0,97828142.0,63.16666666666667,1.0298573010888743,62.0,64.0,5002.333333333333,11247.132025004365,0.0,29200.0,0.0,5792.0,3134864.7878787885,1.8934224571198288,2.5657528800125746,0.4166666666666667,1057.9999999999998,1770.3563585797172,False,True,0,0,2,0,11,12,1499262522.852194,1,2,2,2,9,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-36844-80-6,172.16.0.1,36844,192.168.10.50,80,6,05/07/2017 10:48:42,97656867,6,5,374.0,11595.0,374.0,0.0,62.333333333333336,152.68486063348476,7251.0,0.0,2319.0,3337.6088746286614,122.56178564483336,0.1126392883359651,9765686.7,30880539.90087501,97653244.0,1.0,97656224.0,19531244.8,43671525.19513242,97653244.0,1.0,3503.0,875.75,1356.878617759648,2911.0,189.0,1,0,0,0,200.0,168.0,0.0614396118196173,0.0511996765163477,0.0,7251.0,997.4166666666666,2328.658078587257,5422648.446969696,1,2,0,2,10,1,0,0,0,1088.090909090909,62.333333333333336,2319.0,200.0,0,0,0,0,0,0,0,37.0,0,1159.0,274.0,235.0,1,32.0,1811.5,2554.776800426996,3618.0,5.0,97653244.0,0.0,97653244.0,97653244.0,62.90909090909091,1.0444659357341877,62.0,64.0,5497.272727272727,11659.785153174213,229.0,29200.0,0.0,7251.0,5856385.29090909,1.9087106644266785,2.023985011123507,0.2727272727272727,1155.5454545454545,2419.27961854914,False,True,0,0,2,0,10,11,1499262522.54821,1,2,1,2,10,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-38080-80-6,172.16.0.1,38080,192.168.10.50,80,6,05/07/2017 10:48:42,1018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.6365422396857,1018.0,0.0,1018.0,1018.0,1018.0,1018.0,0.0,1018.0,1018.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,1964.6365422396857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0.0,0,0.0,251.0,-1.0,0,32.0,1018.0,0.0,1018.0,1018.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,1,2,1499262522.200221,1,0,0,0,2,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-36736-80-6,172.16.0.1,36736,192.168.10.50,80,6,05/07/2017 10:48:42,97666795,9,6,379.0,11595.0,379.0,0.0,42.11111111111112,126.33333333333334,5792.0,0.0,1932.5,2537.820147291766,122.60052149760828,0.1535834159398801,6976199.642857142,26101232.161578868,97662220.0,2.0,97666217.0,12208277.124999998,34528607.150855474,97662220.0,2.0,3514.0,702.8,1296.832757143341,3019.0,51.0,1,0,0,0,296.0,200.0,0.092150049563928,0.061433366375952,0.0,5792.0,748.3750000000001,1747.2376627122026,3052839.45,1,2,0,2,14,1,0,0,0,798.2666666666667,42.11111111111112,1932.5,296.0,0,0,0,0,0,0,0,27.0,0,828.0,274.0,235.0,1,32.0,2287.5,1840.5989514285832,3589.0,986.0,97662220.0,0.0,97662220.0,97662220.0,62.8,1.0141851056742195,62.0,64.0,4130.466666666666,10129.823668375524,229.0,29200.0,0.0,5792.0,3228227.780952381,2.092157221997114,2.776298236211126,0.2666666666666666,865.3333333333335,1796.2213380421956,False,True,0,0,2,0,14,15,1499262522.481236,1,2,1,2,14,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-38118-80-6,172.16.0.1,38118,192.168.10.50,80,6,05/07/2017 10:48:42,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0.0,0,0.0,251.0,-1.0,0,32.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,1,2,1499262522.223237,1,0,0,0,2,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-38374-80-6,172.16.0.1,38374,192.168.10.50,80,6,05/07/2017 10:48:42,98827716,6,7,351.0,11595.0,351.0,0.0,58.5,143.2951499528159,5792.0,0.0,1656.428571428571,2120.732252245504,120.87702198844704,0.1315420463627835,8235643.000000001,28478284.104758464,98666257.0,1.0,98691261.0,19738252.2,44122096.47036331,98666257.0,1.0,98827628.0,16471271.333333334,40274035.71288724,98680230.0,46.0,1,0,0,0,164.0,232.0,0.0607117137059,0.0708303326568834,0.0,5792.0,853.2857142857142,1666.8987984864602,2778551.6043956047,3,2,0,2,9,1,0,0,1,918.9230769230768,58.5,1656.428571428571,164.0,0,0,0,0,0,0,0,29.0,0,966.0,0.0,235.0,1,20.0,80729.5,94381.07761887443,147467.0,13992.0,98666257.0,0.0,98666257.0,98666257.0,63.07692307692308,1.0377490433255423,62.0,64.0,4617.538461538462,10857.317936269104,0.0,29200.0,0.0,5792.0,2944755.576923077,2.0165214687745383,3.0955114133333828,0.3846153846153846,984.7692307692308,1716.1239831786706,False,True,0,0,2,0,12,13,1499262522.353189,1,2,3,2,9,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-38528-80-6,172.16.0.1,38528,192.168.10.50,80,6,05/07/2017 10:48:42,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0.0,0,0.0,251.0,-1.0,0,32.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,1,2,1499262522.439227,1,0,0,0,2,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-35696-80-6,172.16.0.1,35696,192.168.10.50,80,6,05/07/2017 10:48:42,83985563,7,7,327.0,11595.0,327.0,0.0,46.71428571428572,123.5943826740173,4355.0,0.0,1656.4285714285716,2121.983651927512,141.9529687501172,0.1666953164319443,6460427.923076924,22990115.34698745,82970650.0,1.0,83985055.0,13997509.166666666,33792146.85057988,82970650.0,1.0,83985538.0,13997589.666666668,34286181.21540967,83983964.0,36.0,1,0,0,0,204.0,232.0,0.0833476582159721,0.0833476582159721,0.0,4355.0,794.8000000000001,1622.487076770017,2632464.314285714,3,2,0,3,9,1,0,0,1,851.5714285714286,46.71428571428572,1656.428571428571,204.0,0,0,0,0,0,0,0,25.0,0,891.0,0.0,235.0,1,20.0,507456.5,697855.7031682839,1000915.0,13998.0,82970650.0,0.0,82970650.0,82970650.0,63.0,1.0377490433255416,62.0,64.0,6373.428571428572,12327.92186439002,0.0,29200.0,0.0,4355.0,2782897.8021978023,1.5101338983186734,0.4467081359617588,0.2857142857142857,918.0,1667.973205835338,False,True,0,1,3,0,13,14,1499262522.335224,1,3,3,2,9,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-38422-80-6,172.16.0.1,38422,192.168.10.50,80,6,05/07/2017 10:48:42,994,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0724346076456,994.0,0.0,994.0,994.0,994.0,994.0,0.0,994.0,994.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,2012.0724346076456,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0.0,0,0.0,251.0,-1.0,0,32.0,994.0,0.0,994.0,994.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,1,2,1499262522.381234,1,0,0,0,2,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-36582-80-6,172.16.0.1,36582,192.168.10.50,80,6,05/07/2017 10:48:42,99081726,7,6,352.0,11595.0,352.0,0.0,50.285714285714285,133.043494499248,8688.0,0.0,1932.5,3506.0217768861617,120.577229347014,0.1312048197464787,8256810.5,28552536.68577968,98923212.0,1.0,98948208.0,16491368.0,40383191.62301193,98923212.0,1.0,99081705.0,19816341.0,44229406.58115971,98936245.0,67.0,1,0,0,0,184.0,200.0,0.0706487490942578,0.0605560706522209,0.0,8688.0,853.3571428571429,2382.58307166961,5676702.093406593,4,2,0,2,8,1,0,0,0,919.0,50.285714285714285,1932.5,184.0,0,0,0,0,0,0,0,29.0,0,966.0,0.0,235.0,1,20.0,79257.0,93707.20485640364,145518.0,12996.0,98923212.0,0.0,98923212.0,98923212.0,62.92307692307693,1.037749043325542,62.0,64.0,4599.461538461539,10865.415328887835,0.0,29200.0,0.0,8688.0,6084407.666666664,2.7088973037746533,5.938740337760756,0.3076923076923077,984.3846153846154,2466.9120893153563,False,True,0,0,2,0,12,13,1499262522.39923,1,2,4,2,8,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-38650-80-6,172.16.0.1,38650,192.168.10.50,80,6,05/07/2017 10:48:42,98828748,9,6,363.0,11595.0,363.0,0.0,40.333333333333336,121.0,4344.0,0.0,1932.5,1977.812908239806,120.99718191310085,0.1517776993390627,7059196.285714285,26369499.495095085,98677199.0,1.0,98693208.0,12336651.0,34886850.03494934,98677199.0,1.0,150514.0,30102.8,59101.777999481536,135196.0,55.0,1,0,0,0,296.0,200.0,0.0910666196034376,0.0607110797356251,0.0,4344.0,747.375,1486.8471284343032,2210714.3833333333,1,2,0,2,14,1,0,0,0,797.2,40.333333333333336,1932.5,296.0,0,0,0,0,0,0,0,25.0,0,828.0,251.0,235.0,1,32.0,75774.5,105738.62673829276,150543.0,1006.0,98677199.0,0.0,98677199.0,98677199.0,62.8,1.0141851056742195,62.0,64.0,4125.933333333333,10131.655727518202,229.0,29200.0,0.0,4344.0,2326064.885714286,1.764266777132539,1.5396895368880887,0.3333333333333333,864.2666666666668,1524.549322946043,False,True,0,0,2,0,14,15,1499262522.502228,1,2,1,2,14,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-36640-80-6,172.16.0.1,36640,192.168.10.50,80,6,05/07/2017 10:48:42,100014947,9,7,378.0,11595.0,378.0,0.0,42.0,126.0,5792.0,0.0,1656.428571428571,2118.22723498864,119.7121066314218,0.1599760883740707,6667663.133333334,25781230.417536546,99861166.0,1.0,99876196.0,12484524.5,35305495.03219209,99861166.0,1.0,152703.0,25450.5,55500.2707335739,138167.0,50.0,1,0,0,0,284.0,232.0,0.0899865497104147,0.0699895386636559,0.0,5792.0,704.2941176470589,1537.8145923967022,2364873.720588236,2,2,0,2,14,1,0,0,0,748.3125,42.0,1656.428571428571,284.0,0,0,0,0,0,0,0,25.0,0,773.0,251.0,235.0,1,20.0,76890.5,107302.7469382774,152765.0,1016.0,99861166.0,0.0,99861166.0,99861166.0,62.87500000000001,1.024695076595959,62.0,64.0,3850.0,9849.205253894008,0.0,29200.0,0.0,5792.0,2487396.495833333,2.35632530354022,4.727416308161668,0.375,814.9374999999999,1576.8352046108057,False,True,0,0,2,0,15,16,1499262522.433211,1,2,2,2,14,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-38280-80-6,192.168.10.50,80,172.16.0.1,38280,6,05/07/2017 10:48:42,98826893,8,5,11595.0,394.0,5792.0,0.0,1449.375,2046.6734639060387,394.0,0.0,78.8,176.20215662698342,121.3131328534228,0.1315431418045288,8235574.416666666,28476402.669391718,98660209.0,14.0,98826893.0,14118127.57142857,37285728.47888143,98674131.0,14.0,98685208.0,24671302.0,49325938.27953368,98660209.0,995.0,1,0,0,0,264.0,144.0,0.0809496257258639,0.0505935160786649,0.0,5792.0,856.3571428571429,1664.4698674233907,2770459.93956044,2,2,0,2,10,1,0,0,0,922.2307692307692,1449.375,78.8,264.0,0,0,0,0,0,0,0,966.0,0,32.0,235.0,229.0,5,32.0,83342.0,98277.9430899935,152835.0,13849.0,98660209.0,0.0,98660209.0,98660209.0,63.23076923076923,1.0127393670836662,62.0,64.0,4635.615384615385,10849.181870372082,0.0,29200.0,0.0,5792.0,2935518.3589743585,2.0189213832116164,3.113444014479396,0.4615384615384615,988.5384615384615,1713.1608513400315,False,True,0,0,2,0,12,13,1499262522.307377,1,2,2,2,10,0,0,0,299852504,11.279122375318863,2511,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,BENIGN
172.16.0.1-192.168.10.50-38244-80-6,172.16.0.1,38244,192.168.10.50,80,6,05/07/2017 10:48:42,98824827,5,6,370.0,11595.0,370.0,0.0,74.0,165.46903033498444,8688.0,0.0,1932.5,3506.0217768861617,121.07281503260307,0.111308062294913,9882482.7,31193696.323037457,98661217.0,20.0,98687213.0,24671803.25,49326276.1338029,98661217.0,988.0,98824779.0,19764955.8,44111651.811762206,98674210.0,188.0,1,0,0,0,144.0,200.0,0.050594573770415,0.060713488524498,0.0,8688.0,997.0833333333334,2559.7421552795413,6552279.901515152,2,2,0,2,8,1,0,0,1,1087.7272727272727,74.0,1932.5,144.0,0,0,0,0,0,0,0,37.0,0,1159.0,0.0,235.0,1,20.0,81805.0,97289.4078098947,150599.0,13011.0,98661217.0,0.0,98661217.0,98661217.0,63.09090909090909,1.044465935734187,62.0,64.0,5435.727272727272,11690.52678959258,0.0,29200.0,0.0,8688.0,7099052.418181819,2.408213587985131,4.331209793000719,0.3636363636363636,1154.090909090909,2664.2451259051018,False,True,0,0,2,0,10,11,1499262522.287228,1,2,2,2,8,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-37828-80-6,172.16.0.1,37828,192.168.10.50,80,6,05/07/2017 10:48:42,98815824,6,6,357.0,11595.0,357.0,0.0,59.5,145.7446396955991,5792.0,0.0,1932.5,2362.781390649588,120.9522879655388,0.1214380401260429,8983256.727272728,29746482.672094524,98672198.0,2.0,98683206.0,19736641.2,44126317.912413865,98672198.0,2.0,143565.0,28713.0,58030.16824032134,132178.0,4.0,1,0,0,0,200.0,200.0,0.0607190200630214,0.0607190200630214,0.0,5792.0,919.3846153846156,1813.3757901798117,3288331.756410256,1,2,0,2,11,1,0,0,1,996.0,59.5,1932.5,200.0,0,0,0,0,0,0,0,32.0,0,1054.0,251.0,235.0,1,32.0,71813.0,101550.43327332484,143620.0,6.0,98672198.0,0.0,98672198.0,98672198.0,63.0,1.0444659357341877,62.0,64.0,5049.333333333333,11224.836725545343,229.0,29200.0,0.0,5792.0,3504024.909090909,1.677789025636271,1.548563226916082,0.4166666666666667,1063.3333333333333,1871.132585231509,False,True,0,0,2,0,11,12,1499262522.066245,1,2,1,2,11,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-37996-80-6,172.16.0.1,37996,192.168.10.50,80,6,05/07/2017 10:48:42,98817832,8,6,339.0,11595.0,339.0,0.0,42.375,119.8545994111198,7240.0,0.0,1932.5,2695.6391264410745,120.76767682982562,0.1416748345581999,7601371.692307693,27363104.72366381,98671205.0,2.0,98682212.0,14097458.857142858,37293516.803483546,98671205.0,2.0,145574.0,29114.8,59452.41596184297,135189.0,72.0,1,0,0,0,252.0,200.0,0.0809570483189714,0.0607177862392285,0.0,7240.0,795.6,1877.687019409024,3525708.5428571426,2,2,0,2,12,1,0,0,0,852.4285714285714,42.375,1932.5,252.0,0,0,0,0,0,0,0,26.0,0,891.0,251.0,235.0,1,20.0,73313.5,102254.00452060543,145618.0,1009.0,98671205.0,0.0,98671205.0,98671205.0,62.85714285714286,1.0271051820261905,62.0,64.0,4355.571428571428,10475.10863328495,0.0,29200.0,0.0,7240.0,3744748.263736264,2.815141173382805,6.864971156546334,0.3571428571428571,919.1428571428572,1934.7994472551677,False,True,0,0,2,0,13,14,1499262522.156228,1,2,2,2,12,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
172.16.0.1-192.168.10.50-37980-80-6,172.16.0.1,37980,192.168.10.50,80,6,05/07/2017 10:48:42,98816835,6,5,378.0,11595.0,378.0,0.0,63.0,154.31785379534023,7240.0,0.0,2319.0,3331.6381856378102,121.16356489256108,0.1113170645467444,9881683.5,31198534.67389282,98674192.0,1.0,98684188.0,19736837.6,44127322.81242873,98674192.0,1.0,142580.0,35645.0,64633.87419405813,132343.0,87.0,1,0,0,0,200.0,168.0,0.0607183988436788,0.0505986657030656,0.0,7240.0,997.75,2325.449717014676,5407716.386363637,1,2,0,2,10,1,0,0,0,1088.4545454545455,63.0,2319.0,200.0,0,0,0,0,0,0,0,37.0,0,1159.0,251.0,235.0,1,32.0,71321.5,100859.58994810558,142640.0,3.0,98674192.0,0.0,98674192.0,98674192.0,62.90909090909091,1.0444659357341877,62.0,64.0,5491.0,11662.862958982245,229.0,29200.0,0.0,7240.0,5839887.472727273,1.90736557942222,2.01787720974305,0.3636363636363636,1155.9090909090908,2415.86731649507,False,True,0,0,2,0,10,11,1499262522.146244,1,2,1,2,10,0,0,0,299852504,0.0055307485520446,3,0,0.0,Wednesday-workingHours,CICIDS2017,1499251680,DoS Hulk
